_DROP_ ; _LTST_ ; SOL ; YYYY-MM-DDTHH:MM:SS.sss ; RATIO
-0.319 ; 12.303 ; 059 ; 2019-026T09:38:51.222Z ; 1.000
-0.319 ; 12.504 ; 216 ; 2019-187T16:40:00.592Z ; 1.000
-0.319 ; 12.600 ; 178 ; 2019-148T15:54:59.851Z ; 1.000
-0.319 ; 12.620 ; 016 ; 2018-347T05:29:16.105Z ; 1.000
-0.319 ; 13.325 ; 081 ; 2019-049T01:10:43.233Z ; 1.000
-0.319 ; 13.365 ; 017 ; 2018-348T06:55:09.013Z ; 1.000
-0.319 ; 13.447 ; 042 ; 2019-008T23:35:34.640Z ; 1.000
-0.319 ; 13.764 ; 176 ; 2019-146T15:48:19.117Z ; 1.000
-0.319 ; 13.992 ; 216 ; 2019-187T18:11:43.662Z ; 1.000
-0.319 ; 14.476 ; 202 ; 2019-173T09:31:59.735Z ; 1.000
-0.319 ; 14.586 ; 060 ; 2019-027T12:39:08.111Z ; 1.000
-0.319 ; 14.601 ; 134 ; 2019-103T13:12:53.194Z ; 1.000
-0.319 ; 14.966 ; 103 ; 2019-071T17:17:57.183Z ; 1.000
-0.319 ; 15.525 ; 014 ; 2018-345T07:16:50.288Z ; 0.790
-0.318 ;  9.122 ; 174 ; 2019-144T09:43:47.217Z ; 1.000
-0.318 ;  9.294 ; 213 ; 2019-184T11:24:19.804Z ; 1.000
-0.318 ;  9.690 ; 191 ; 2019-161T21:25:28.288Z ; 1.000
-0.318 ;  9.759 ; 033 ; 2018-364T13:50:28.970Z ; 1.000
-0.318 ; 10.347 ; 100 ; 2019-068T10:35:18.351Z ; 1.000
-0.318 ; 10.821 ; 203 ; 2019-174T06:25:59.593Z ; 1.000
-0.318 ; 11.135 ; 211 ; 2019-182T11:59:19.741Z ; 1.000
-0.318 ; 11.267 ; 175 ; 2019-145T12:35:11.058Z ; 1.000
-0.318 ; 11.432 ; 160 ; 2019-130T02:57:13.793Z ; 1.000
-0.318 ; 11.653 ; 192 ; 2019-163T00:05:43.213Z ; 1.000
-0.318 ; 11.814 ; 018 ; 2018-349T05:59:26.802Z ; 1.000
-0.318 ; 12.016 ; 216 ; 2019-187T16:09:56.039Z ; 1.000
-0.318 ; 12.176 ; 126 ; 2019-095T05:29:29.041Z ; 1.000
-0.318 ; 12.292 ; 057 ; 2019-024T08:18:59.820Z ; 1.000
-0.318 ; 12.423 ; 140 ; 2019-109T14:54:02.590Z ; 1.000
-0.318 ; 12.738 ; 023 ; 2018-354T10:15:54.422Z ; 1.000
-0.318 ; 12.757 ; 179 ; 2019-149T16:43:54.346Z ; 1.000
-0.318 ; 12.933 ; 139 ; 2019-108T14:46:14.035Z ; 1.000
-0.318 ; 12.999 ; 176 ; 2019-146T15:01:10.471Z ; 1.000
-0.318 ; 13.237 ; 203 ; 2019-174T08:54:55.294Z ; 1.000
-0.318 ; 13.395 ; 155 ; 2019-125T01:42:09.775Z ; 1.000
-0.318 ; 13.762 ; 107 ; 2019-075T18:41:02.527Z ; 1.000
-0.318 ; 14.446 ; 162 ; 2019-132T07:21:23.389Z ; 1.000
-0.318 ; 14.859 ; 191 ; 2019-162T02:44:02.754Z ; 1.000
-0.318 ; 15.417 ; 026 ; 2018-357T15:00:39.306Z ; 1.000
-0.317 ;  8.464 ; 210 ; 2019-181T08:35:26.723Z ; 1.000
-0.317 ;  9.336 ; 179 ; 2019-149T13:13:03.329Z ; 1.000
-0.317 ;  9.423 ; 202 ; 2019-173T04:20:34.271Z ; 1.000
-0.317 ;  9.513 ; 186 ; 2019-156T17:58:28.642Z ; 1.000
-0.317 ;  9.747 ; 060 ; 2019-027T07:40:51.979Z ; 1.000
-0.317 ;  9.852 ; 208 ; 2019-179T08:42:29.825Z ; 1.000
-0.317 ;  9.874 ; 178 ; 2019-148T13:06:58.090Z ; 1.000
-0.317 ;  9.893 ; 198 ; 2019-169T02:12:34.675Z ; 1.000
-0.317 ;  9.975 ; 048 ; 2019-014T23:59:34.437Z ; 0.997
-0.317 ; 10.854 ; 178 ; 2019-148T14:07:22.204Z ; 1.000
-0.317 ; 11.227 ; 141 ; 2019-110T14:19:30.207Z ; 1.000
-0.317 ; 11.314 ; 175 ; 2019-145T12:38:07.762Z ; 1.000
-0.317 ; 11.419 ; 203 ; 2019-174T07:02:51.042Z ; 1.000
-0.317 ; 11.479 ; 094 ; 2019-062T07:48:59.644Z ; 1.000
-0.317 ; 11.530 ; 199 ; 2019-170T04:32:45.241Z ; 1.000
-0.317 ; 11.696 ; 194 ; 2019-165T01:26:47.029Z ; 1.000
-0.317 ; 11.800 ; 206 ; 2019-177T09:24:03.161Z ; 1.000
-0.317 ; 12.484 ; 200 ; 2019-171T06:10:46.862Z ; 1.000
-0.317 ; 13.293 ; 216 ; 2019-187T17:28:35.321Z ; 1.000
-0.317 ; 13.579 ; 038 ; 2019-004T21:04:48.433Z ; 1.000
-0.317 ; 13.756 ; 190 ; 2019-161T00:56:50.968Z ; 1.000
-0.317 ; 13.761 ; 174 ; 2019-144T14:29:40.834Z ; 1.000
-0.317 ; 15.525 ; 028 ; 2018-359T16:27:00.485Z ; 1.000
-0.316 ;  8.737 ; 191 ; 2019-161T20:26:46.772Z ; 1.000
-0.316 ;  8.844 ; 204 ; 2019-175T05:03:20.919Z ; 1.000
-0.316 ;  9.082 ; 194 ; 2019-164T22:45:40.380Z ; 1.000
-0.316 ;  9.482 ; 175 ; 2019-145T10:45:11.756Z ; 1.000
-0.316 ;  9.645 ; 205 ; 2019-176T06:31:57.953Z ; 1.000
-0.316 ; 10.098 ; 172 ; 2019-142T09:25:31.472Z ; 1.000
-0.316 ; 10.280 ; 098 ; 2019-066T09:12:28.858Z ; 1.000
-0.316 ; 10.707 ; 162 ; 2019-132T03:30:56.675Z ; 1.000
-0.316 ; 10.743 ; 192 ; 2019-162T23:09:38.001Z ; 1.000
-0.316 ; 10.789 ; 177 ; 2019-147T13:24:11.483Z ; 1.000
-0.316 ; 10.975 ; 202 ; 2019-173T05:56:13.629Z ; 1.000
-0.316 ; 11.174 ; 036 ; 2019-002T17:17:03.507Z ; 1.000
-0.316 ; 11.240 ; 184 ; 2019-154T18:26:27.942Z ; 1.000
-0.316 ; 11.372 ; 195 ; 2019-166T01:46:02.482Z ; 1.000
-0.316 ; 11.591 ; 157 ; 2019-127T01:09:24.829Z ; 1.000
-0.316 ; 11.796 ; 219 ; 2019-190T17:54:06.688Z ; 1.000
-0.316 ; 11.856 ; 205 ; 2019-176T08:48:17.059Z ; 1.000
-0.316 ; 12.022 ; 174 ; 2019-144T12:42:31.064Z ; 1.000
-0.316 ; 12.210 ; 187 ; 2019-157T21:23:55.080Z ; 1.000
-0.316 ; 12.212 ; 048 ; 2019-015T02:17:31.262Z ; 0.997
-0.316 ; 12.399 ; 035 ; 2019-001T17:52:47.876Z ; 1.000
-0.316 ; 12.746 ; 166 ; 2019-136T08:13:29.275Z ; 1.000
-0.316 ; 12.877 ; 170 ; 2019-140T10:58:22.117Z ; 1.000
-0.316 ; 13.107 ; 217 ; 2019-188T18:04:46.620Z ; 0.543
-0.316 ; 13.133 ; 171 ; 2019-141T11:53:24.112Z ; 0.996
-0.316 ; 13.157 ; 137 ; 2019-106T13:41:35.594Z ; 1.000
-0.316 ; 13.670 ; 118 ; 2019-087T01:47:29.591Z ; 1.000
-0.316 ; 13.744 ; 058 ; 2019-025T10:28:06.508Z ; 1.000
-0.316 ; 13.843 ; 014 ; 2018-345T05:33:06.389Z ; 0.790
-0.316 ; 14.812 ; 057 ; 2019-024T10:54:21.637Z ; 1.000
-0.316 ; 14.973 ; 181 ; 2019-151T20:18:55.426Z ; 1.000
-0.315 ;  8.912 ; 220 ; 2019-191T15:35:37.634Z ; 1.000
-0.315 ;  9.095 ; 204 ; 2019-175T05:18:49.097Z ; 1.000
-0.315 ;  9.115 ; 182 ; 2019-152T14:57:03.287Z ; 1.000
-0.315 ;  9.804 ; 192 ; 2019-162T22:11:42.587Z ; 1.000
-0.315 ; 10.056 ; 046 ; 2019-012T22:45:13.919Z ; 1.000
-0.315 ; 10.647 ; 042 ; 2019-008T20:42:58.864Z ; 1.000
-0.315 ; 11.090 ; 215 ; 2019-186T14:33:33.266Z ; 1.000
-0.315 ; 11.287 ; 014 ; 2018-345T02:55:30.112Z ; 0.790
-0.315 ; 11.561 ; 046 ; 2019-013T00:18:04.791Z ; 1.000
-0.315 ; 11.586 ; 103 ; 2019-071T13:49:37.929Z ; 1.000
-0.315 ; 12.084 ; 215 ; 2019-186T15:34:50.770Z ; 1.000
-0.315 ; 12.378 ; 024 ; 2018-355T10:33:33.524Z ; 1.000
-0.315 ; 12.425 ; 182 ; 2019-152T18:21:04.176Z ; 1.000
-0.315 ; 12.461 ; 151 ; 2019-120T22:07:45.150Z ; 1.000
-0.315 ; 12.799 ; 163 ; 2019-133T06:19:07.550Z ; 1.000
-0.315 ; 12.940 ; 177 ; 2019-147T15:36:43.903Z ; 1.000
-0.315 ; 12.992 ; 147 ; 2019-116T20:03:37.640Z ; 1.000
-0.315 ; 13.196 ; 033 ; 2018-364T17:22:25.709Z ; 1.000
-0.315 ; 13.641 ; 018 ; 2018-349T07:52:02.656Z ; 1.000
-0.315 ; 14.037 ; 023 ; 2018-354T11:35:59.815Z ; 1.000
-0.315 ; 14.279 ; 219 ; 2019-190T20:27:09.257Z ; 1.000
-0.315 ; 14.843 ; 199 ; 2019-170T07:56:53.366Z ; 1.000
-0.315 ; 15.099 ; 060 ; 2019-027T13:10:46.081Z ; 1.000
-0.314 ;  8.736 ; 177 ; 2019-147T11:17:37.364Z ; 1.000
-0.314 ;  9.332 ; 021 ; 2018-352T05:26:07.216Z ; 1.000
-0.314 ;  9.637 ; 195 ; 2019-165T23:59:08.322Z ; 1.000
-0.314 ; 10.212 ; 023 ; 2018-354T07:40:07.148Z ; 1.000
-0.314 ; 10.705 ; 186 ; 2019-156T19:11:57.527Z ; 1.000
-0.314 ; 11.232 ; 048 ; 2019-015T01:17:06.838Z ; 0.997
-0.314 ; 11.651 ; 207 ; 2019-178T09:54:08.778Z ; 1.000
-0.314 ; 11.668 ; 195 ; 2019-166T02:04:17.258Z ; 1.000
-0.314 ; 11.886 ; 078 ; 2019-045T21:43:43.897Z ; 1.000
-0.314 ; 11.986 ; 166 ; 2019-136T07:26:38.834Z ; 1.000
-0.314 ; 12.332 ; 213 ; 2019-184T14:31:35.724Z ; 1.000
-0.314 ; 12.425 ; 164 ; 2019-134T06:35:17.599Z ; 1.000
-0.314 ; 13.341 ; 191 ; 2019-162T01:10:29.266Z ; 1.000
-0.314 ; 13.744 ; 191 ; 2019-162T01:35:23.335Z ; 1.000
-0.314 ; 13.982 ; 183 ; 2019-153T20:36:14.818Z ; 1.000
-0.314 ; 14.158 ; 186 ; 2019-156T22:44:44.222Z ; 1.000
-0.314 ; 14.439 ; 215 ; 2019-186T18:00:00.263Z ; 1.000
-0.314 ; 14.732 ; 116 ; 2019-085T01:34:26.570Z ; 1.000
-0.314 ; 15.991 ; 173 ; 2019-143T16:07:58.711Z ; 1.000
-0.313 ;  9.451 ; 210 ; 2019-181T09:36:15.233Z ; 1.000
-0.313 ;  9.581 ; 158 ; 2019-127T23:44:42.755Z ; 1.000
-0.313 ; 10.063 ; 161 ; 2019-131T02:12:04.365Z ; 1.000
-0.313 ; 10.265 ; 205 ; 2019-176T07:10:11.498Z ; 1.000
-0.313 ; 10.434 ; 175 ; 2019-145T11:43:51.409Z ; 1.000
-0.313 ; 10.445 ; 203 ; 2019-174T06:02:47.426Z ; 1.000
-0.313 ; 10.556 ; 200 ; 2019-171T04:11:54.533Z ; 1.000
-0.313 ; 10.566 ; 190 ; 2019-160T21:40:16.749Z ; 1.000
-0.313 ; 10.830 ; 193 ; 2019-163T23:54:10.774Z ; 1.000
-0.313 ; 10.972 ; 191 ; 2019-161T22:44:31.271Z ; 1.000
-0.313 ; 11.215 ; 014 ; 2018-345T02:51:03.620Z ; 0.790
-0.313 ; 11.901 ; 192 ; 2019-163T00:20:57.590Z ; 1.000
-0.313 ; 12.166 ; 081 ; 2019-048T23:59:16.821Z ; 1.000
-0.313 ; 12.410 ; 023 ; 2018-354T09:55:39.950Z ; 1.000
-0.313 ; 12.434 ; 219 ; 2019-190T18:33:26.524Z ; 1.000
-0.313 ; 12.468 ; 201 ; 2019-172T06:48:59.835Z ; 1.000
-0.313 ; 12.644 ; 028 ; 2018-359T13:29:21.157Z ; 1.000
-0.313 ; 12.656 ; 020 ; 2018-351T08:11:09.016Z ; 1.000
-0.313 ; 12.778 ; 029 ; 2018-360T14:17:27.481Z ; 1.000
-0.313 ; 13.094 ; 177 ; 2019-147T15:46:16.392Z ; 1.000
-0.313 ; 13.262 ; 207 ; 2019-178T11:33:24.237Z ; 1.000
-0.313 ; 13.366 ; 156 ; 2019-126T02:19:34.476Z ; 1.000
-0.313 ; 13.480 ; 077 ; 2019-044T22:42:29.817Z ; 1.000
-0.313 ; 13.960 ; 199 ; 2019-170T07:02:31.734Z ; 1.000
-0.313 ; 14.239 ; 037 ; 2019-003T21:05:47.451Z ; 0.671
-0.313 ; 14.322 ; 207 ; 2019-178T12:38:44.356Z ; 1.000
-0.313 ; 14.530 ; 035 ; 2019-001T20:04:11.728Z ; 1.000
-0.313 ; 14.588 ; 017 ; 2018-348T08:10:31.424Z ; 1.000
-0.313 ; 14.779 ; 021 ; 2018-352T11:01:57.792Z ; 1.000
-0.313 ; 16.142 ; 038 ; 2019-004T23:42:51.286Z ; 1.000
-0.312 ;  9.153 ; 218 ; 2019-189T14:31:57.020Z ; 1.000
-0.312 ;  9.220 ; 210 ; 2019-181T09:22:03.155Z ; 1.000
-0.312 ;  9.305 ; 186 ; 2019-156T17:45:39.862Z ; 1.000
-0.312 ;  9.479 ; 168 ; 2019-138T06:10:33.155Z ; 1.000
-0.312 ;  9.505 ; 053 ; 2019-020T02:48:49.162Z ; 1.000
-0.312 ;  9.521 ; 184 ; 2019-154T16:40:33.106Z ; 1.000
-0.312 ;  9.712 ; 169 ; 2019-139T07:04:06.161Z ; 1.000
-0.312 ; 10.078 ; 192 ; 2019-162T22:28:37.062Z ; 1.000
-0.312 ; 10.257 ; 192 ; 2019-162T22:39:38.345Z ; 1.000
-0.312 ; 10.286 ; 173 ; 2019-143T10:16:18.712Z ; 1.000
-0.312 ; 10.531 ; 171 ; 2019-141T09:13:01.520Z ; 0.996
-0.312 ; 10.836 ; 178 ; 2019-148T14:06:18.706Z ; 1.000
-0.312 ; 10.935 ; 194 ; 2019-165T00:39:52.704Z ; 1.000
-0.312 ; 11.115 ; 018 ; 2018-349T05:16:18.362Z ; 1.000
-0.312 ; 11.132 ; 192 ; 2019-162T23:33:36.164Z ; 1.000
-0.312 ; 11.175 ; 171 ; 2019-141T09:52:41.865Z ; 0.996
-0.312 ; 11.339 ; 186 ; 2019-156T19:51:00.666Z ; 1.000
-0.312 ; 11.401 ; 178 ; 2019-148T14:41:05.154Z ; 1.000
-0.312 ; 11.760 ; 181 ; 2019-151T17:00:52.486Z ; 1.000
-0.312 ; 11.769 ; 194 ; 2019-165T01:31:19.122Z ; 1.000
-0.312 ; 11.871 ; 186 ; 2019-156T20:23:48.617Z ; 1.000
-0.312 ; 11.970 ; 141 ; 2019-110T15:05:19.658Z ; 1.000
-0.312 ; 12.261 ; 197 ; 2019-168T03:59:17.733Z ; 1.000
-0.312 ; 12.539 ; 060 ; 2019-027T10:32:56.748Z ; 1.000
-0.312 ; 12.757 ; 170 ; 2019-140T10:51:00.026Z ; 1.000
-0.312 ; 12.903 ; 192 ; 2019-163T01:22:46.400Z ; 1.000
-0.312 ; 13.204 ; 026 ; 2018-357T12:44:12.443Z ; 1.000
-0.312 ; 13.254 ; 205 ; 2019-176T10:14:24.341Z ; 1.000
-0.312 ; 13.518 ; 182 ; 2019-152T19:28:26.083Z ; 1.000
-0.312 ; 13.932 ; 083 ; 2019-051T03:06:58.426Z ; 1.000
-0.312 ; 14.380 ; 201 ; 2019-172T08:46:52.186Z ; 1.000
-0.312 ; 14.402 ; 185 ; 2019-155T22:20:36.702Z ; 1.000
-0.311 ;  9.072 ; 172 ; 2019-142T08:22:17.260Z ; 1.000
-0.311 ;  9.436 ; 024 ; 2018-355T07:32:07.293Z ; 1.000
-0.311 ;  9.520 ; 038 ; 2019-004T16:54:35.237Z ; 1.000
-0.311 ;  9.600 ; 207 ; 2019-178T07:47:41.360Z ; 1.000
-0.311 ;  9.879 ; 211 ; 2019-182T10:41:53.066Z ; 1.000
-0.311 ; 10.169 ; 024 ; 2018-355T08:17:22.222Z ; 1.000
-0.311 ; 10.328 ; 220 ; 2019-191T17:02:55.588Z ; 1.000
-0.311 ; 10.646 ; 198 ; 2019-169T02:59:00.003Z ; 1.000
-0.311 ; 10.701 ; 037 ; 2019-003T17:27:39.956Z ; 0.671
-0.311 ; 10.857 ; 188 ; 2019-158T20:39:46.388Z ; 1.000
-0.311 ; 10.985 ; 182 ; 2019-152T16:52:21.010Z ; 1.000
-0.311 ; 11.374 ; 127 ; 2019-096T05:19:20.049Z ; 1.000
-0.311 ; 11.479 ; 201 ; 2019-172T05:48:01.924Z ; 1.000
-0.311 ; 11.503 ; 207 ; 2019-178T09:45:00.084Z ; 1.000
-0.311 ; 11.623 ; 141 ; 2019-110T14:43:54.681Z ; 1.000
-0.311 ; 11.911 ; 099 ; 2019-067T11:32:19.284Z ; 1.000
-0.311 ; 12.077 ; 191 ; 2019-161T23:52:36.370Z ; 1.000
-0.311 ; 12.495 ; 205 ; 2019-176T09:27:39.704Z ; 1.000
-0.311 ; 12.499 ; 199 ; 2019-170T05:32:27.754Z ; 1.000
-0.311 ; 12.502 ; 207 ; 2019-178T10:46:35.500Z ; 1.000
-0.311 ; 12.566 ; 038 ; 2019-004T20:02:22.502Z ; 1.000
-0.311 ; 13.173 ; 193 ; 2019-164T02:18:36.702Z ; 1.000
-0.311 ; 13.546 ; 218 ; 2019-189T19:02:43.603Z ; 1.000
-0.311 ; 13.756 ; 209 ; 2019-180T13:22:21.276Z ; 1.000
-0.311 ; 14.007 ; 033 ; 2018-364T18:12:23.654Z ; 1.000
-0.310 ;  8.666 ; 176 ; 2019-146T10:34:07.426Z ; 1.000
-0.310 ;  8.897 ; 115 ; 2019-083T18:55:29.968Z ; 1.000
-0.310 ;  9.464 ; 182 ; 2019-152T15:18:36.154Z ; 1.000
-0.310 ;  9.580 ; 215 ; 2019-186T13:00:28.814Z ; 1.000
-0.310 ;  9.646 ; 143 ; 2019-112T14:00:30.299Z ; 1.000
-0.310 ;  9.847 ; 162 ; 2019-132T02:37:59.248Z ; 1.000
-0.310 ;  9.873 ; 033 ; 2018-364T13:57:29.461Z ; 1.000
-0.310 ;  9.896 ; 196 ; 2019-167T00:54:18.541Z ; 1.000
-0.310 ;  9.899 ; 192 ; 2019-162T22:17:34.778Z ; 1.000
-0.310 ; 10.033 ; 187 ; 2019-157T19:09:45.988Z ; 1.000
-0.310 ; 10.499 ; 151 ; 2019-120T20:06:50.814Z ; 1.000
-0.310 ; 10.771 ; 154 ; 2019-123T22:21:12.277Z ; 1.000
-0.310 ; 10.831 ; 176 ; 2019-146T12:47:32.840Z ; 1.000
-0.310 ; 11.047 ; 209 ; 2019-180T10:35:25.121Z ; 1.000
-0.310 ; 11.077 ; 045 ; 2019-011T23:08:32.500Z ; 1.000
-0.310 ; 11.259 ; 219 ; 2019-190T17:21:01.643Z ; 1.000
-0.310 ; 11.487 ; 199 ; 2019-170T04:30:04.845Z ; 1.000
-0.310 ; 11.642 ; 202 ; 2019-173T06:37:21.269Z ; 1.000
-0.310 ; 11.798 ; 097 ; 2019-065T10:06:42.602Z ; 1.000
-0.310 ; 11.916 ; 185 ; 2019-155T19:47:20.490Z ; 1.000
-0.310 ; 12.099 ; 130 ; 2019-099T08:01:41.338Z ; 1.000
-0.310 ; 12.176 ; 200 ; 2019-171T05:51:46.890Z ; 1.000
-0.310 ; 12.342 ; 195 ; 2019-166T02:45:49.609Z ; 1.000
-0.310 ; 12.464 ; 018 ; 2018-349T06:39:29.749Z ; 1.000
-0.310 ; 12.513 ; 170 ; 2019-140T10:35:58.346Z ; 1.000
-0.310 ; 12.703 ; 201 ; 2019-172T07:03:30.116Z ; 1.000
-0.310 ; 13.094 ; 170 ; 2019-140T11:11:46.000Z ; 1.000
-0.310 ; 13.312 ; 186 ; 2019-156T21:52:35.691Z ; 1.000
-0.310 ; 13.438 ; 015 ; 2018-346T05:39:46.713Z ; 1.000
-0.310 ; 13.469 ; 209 ; 2019-180T13:04:40.199Z ; 1.000
-0.310 ; 13.578 ; 171 ; 2019-141T12:20:48.080Z ; 0.996
-0.310 ; 13.653 ; 047 ; 2019-014T03:06:41.190Z ; 1.000
-0.310 ; 13.871 ; 169 ; 2019-139T11:20:27.246Z ; 1.000
-0.310 ; 13.980 ; 019 ; 2018-350T08:52:53.540Z ; 1.000
-0.310 ; 14.383 ; 176 ; 2019-146T16:26:27.477Z ; 1.000
-0.310 ; 14.706 ; 021 ; 2018-352T10:57:27.297Z ; 1.000
-0.310 ; 14.771 ; 068 ; 2019-035T18:06:47.550Z ; 1.000
-0.310 ; 15.859 ; 021 ; 2018-352T12:08:35.223Z ; 1.000
-0.310 ; 16.153 ; 033 ; 2018-364T20:24:44.523Z ; 1.000
-0.309 ;  8.246 ; 173 ; 2019-143T08:10:33.682Z ; 1.000
-0.309 ;  9.082 ; 199 ; 2019-170T02:01:50.469Z ; 1.000
-0.309 ;  9.350 ; 046 ; 2019-012T22:01:44.479Z ; 1.000
-0.309 ;  9.496 ; 046 ; 2019-012T22:10:43.967Z ; 1.000
-0.309 ;  9.602 ; 175 ; 2019-145T10:52:33.762Z ; 1.000
-0.309 ;  9.611 ; 171 ; 2019-141T08:16:17.997Z ; 0.996
-0.309 ;  9.688 ; 141 ; 2019-110T12:44:41.816Z ; 1.000
-0.309 ;  9.845 ; 211 ; 2019-182T10:39:48.969Z ; 1.000
-0.309 ; 10.206 ; 184 ; 2019-154T17:22:43.840Z ; 1.000
-0.309 ; 10.272 ; 211 ; 2019-182T11:06:05.926Z ; 1.000
-0.309 ; 10.274 ; 188 ; 2019-158T20:03:49.445Z ; 1.000
-0.309 ; 10.558 ; 043 ; 2019-009T21:17:09.990Z ; 1.000
-0.309 ; 10.779 ; 158 ; 2019-128T00:58:33.150Z ; 1.000
-0.309 ; 10.836 ; 209 ; 2019-180T10:22:21.341Z ; 1.000
-0.309 ; 10.867 ; 024 ; 2018-355T09:00:24.659Z ; 1.000
-0.309 ; 11.029 ; 210 ; 2019-181T11:13:30.290Z ; 1.000
-0.309 ; 11.103 ; 218 ; 2019-189T16:32:10.330Z ; 1.000
-0.309 ; 11.242 ; 128 ; 2019-097T05:50:27.011Z ; 1.000
-0.309 ; 11.514 ; 047 ; 2019-014T00:54:48.830Z ; 1.000
-0.309 ; 12.273 ; 207 ; 2019-178T10:32:27.020Z ; 1.000
-0.309 ; 12.522 ; 183 ; 2019-153T19:06:17.434Z ; 1.000
-0.309 ; 12.751 ; 218 ; 2019-189T18:13:43.374Z ; 1.000
-0.309 ; 12.820 ; 163 ; 2019-133T06:20:25.048Z ; 1.000
-0.309 ; 13.027 ; 209 ; 2019-180T12:37:25.438Z ; 1.000
-0.309 ; 13.160 ; 201 ; 2019-172T07:31:41.079Z ; 1.000
-0.309 ; 13.991 ; 033 ; 2018-364T18:11:25.655Z ; 1.000
-0.309 ; 14.645 ; 219 ; 2019-190T20:49:43.428Z ; 1.000
-0.309 ; 14.822 ; 020 ; 2018-351T10:24:42.922Z ; 1.000
-0.308 ;  8.107 ; 119 ; 2019-087T20:43:54.557Z ; 1.000
-0.308 ;  8.148 ; 034 ; 2018-365T12:50:55.945Z ; 1.000
-0.308 ;  8.620 ; 167 ; 2019-137T04:38:21.936Z ; 1.000
-0.308 ;  8.803 ; 176 ; 2019-146T10:42:35.013Z ; 1.000
-0.308 ;  9.112 ; 204 ; 2019-175T05:19:52.795Z ; 1.000
-0.308 ;  9.510 ; 203 ; 2019-174T05:05:09.608Z ; 1.000
-0.308 ;  9.620 ; 197 ; 2019-168T01:16:32.262Z ; 1.000
-0.308 ;  9.629 ; 208 ; 2019-179T08:28:43.347Z ; 1.000
-0.308 ;  9.711 ; 038 ; 2019-004T17:06:21.723Z ; 1.000
-0.308 ; 10.525 ; 220 ; 2019-191T17:15:03.568Z ; 1.000
-0.308 ; 10.670 ; 215 ; 2019-186T14:07:39.507Z ; 1.000
-0.308 ; 10.683 ; 164 ; 2019-134T04:47:54.247Z ; 1.000
-0.308 ; 10.941 ; 213 ; 2019-184T13:05:53.348Z ; 1.000
-0.308 ; 11.176 ; 179 ; 2019-149T15:06:28.674Z ; 1.000
-0.308 ; 12.101 ; 146 ; 2019-115T18:29:30.734Z ; 1.000
-0.308 ; 12.369 ; 210 ; 2019-181T12:36:07.974Z ; 1.000
-0.308 ; 14.125 ; 096 ; 2019-064T11:50:48.870Z ; 1.000
-0.308 ; 14.164 ; 015 ; 2018-346T06:24:31.662Z ; 1.000
-0.308 ; 14.174 ; 193 ; 2019-164T03:20:20.332Z ; 1.000
-0.308 ; 14.198 ; 036 ; 2019-002T20:23:30.800Z ; 1.000
-0.308 ; 14.513 ; 168 ; 2019-138T11:20:47.473Z ; 1.000
-0.308 ; 14.764 ; 102 ; 2019-070T16:26:13.832Z ; 1.000
-0.308 ; 14.852 ; 023 ; 2018-354T12:26:15.254Z ; 1.000
-0.308 ; 15.463 ; 027 ; 2018-358T15:43:20.147Z ; 1.000
-0.308 ; 16.311 ; 026 ; 2018-357T15:55:46.758Z ; 1.000
-0.308 ; 16.420 ; 024 ; 2018-355T14:42:47.708Z ; 1.000
-0.307 ;  8.797 ; 167 ; 2019-137T04:49:18.921Z ; 1.000
-0.307 ;  8.817 ; 038 ; 2019-004T16:11:12.295Z ; 1.000
-0.307 ;  9.065 ; 206 ; 2019-177T06:35:29.618Z ; 1.000
-0.307 ;  9.200 ; 183 ; 2019-153T15:41:29.934Z ; 1.000
-0.307 ;  9.601 ; 200 ; 2019-171T03:13:02.427Z ; 1.000
-0.307 ;  9.656 ; 198 ; 2019-169T01:58:01.098Z ; 1.000
-0.307 ;  9.868 ; 216 ; 2019-187T13:57:31.350Z ; 1.000
-0.307 ; 10.235 ; 159 ; 2019-129T01:04:16.499Z ; 1.000
-0.307 ; 10.755 ; 186 ; 2019-156T19:15:00.523Z ; 1.000
-0.307 ; 11.218 ; 161 ; 2019-131T03:23:14.270Z ; 1.000
-0.307 ; 11.336 ; 214 ; 2019-185T14:09:28.598Z ; 1.000
-0.307 ; 11.353 ; 144 ; 2019-113T16:24:58.405Z ; 1.000
-0.307 ; 11.373 ; 205 ; 2019-176T08:18:27.801Z ; 1.000
-0.307 ; 11.644 ; 141 ; 2019-110T14:45:11.680Z ; 1.000
-0.307 ; 12.172 ; 199 ; 2019-170T05:12:20.283Z ; 1.000
-0.307 ; 12.510 ; 182 ; 2019-152T18:26:17.768Z ; 1.000
-0.307 ; 12.593 ; 211 ; 2019-182T13:29:08.801Z ; 1.000
-0.307 ; 12.640 ; 049 ; 2019-016T03:23:32.770Z ; 1.000
-0.307 ; 12.869 ; 071 ; 2019-038T18:08:02.874Z ; 1.000
-0.307 ; 13.107 ; 054 ; 2019-021T07:10:27.900Z ; 1.000
-0.307 ; 13.598 ; 021 ; 2018-352T09:49:09.371Z ; 1.000
-0.307 ; 14.819 ; 024 ; 2018-355T13:04:05.821Z ; 1.000
-0.307 ; 14.879 ; 023 ; 2018-354T12:27:52.753Z ; 1.000
-0.307 ; 15.635 ; 018 ; 2018-349T09:55:02.036Z ; 1.000
-0.306 ;  8.606 ; 206 ; 2019-177T06:07:11.561Z ; 1.000
